user_id,image_id,file_name,width,height,category,style,rating,season,occasion
user_80,009580,009580.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_80,009580,009580.jpg,468,624,trousers,trousers,5,summer,casual
user_81,009581,009581.jpg,468,832,trousers,trousers,5,summer,casual
user_82,009582,009582.jpg,468,659,long sleeve top,long sleeve top,5,summer,casual
user_82,009582,009582.jpg,468,659,trousers,trousers,5,summer,casual
user_83,009583,009583.jpg,351,468,trousers,trousers,5,summer,casual
user_84,009584,009584.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_84,009584,009584.jpg,468,702,shorts,shorts,5,summer,casual
user_85,009585,009585.jpg,468,624,shorts,shorts,5,summer,casual
user_85,009585,009585.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_86,009586,009586.jpg,468,783,short sleeve top,short sleeve top,5,summer,casual
user_86,009586,009586.jpg,468,783,shorts,shorts,5,summer,casual
user_87,009587,009587.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_87,009587,009587.jpg,468,702,shorts,shorts,5,summer,casual
user_88,009588,009588.jpg,468,624,shorts,shorts,5,summer,casual
user_89,009589,009589.jpg,468,624,shorts,shorts,5,summer,casual
user_90,009590,009590.jpg,347,468,shorts,shorts,5,summer,casual
user_91,009591,009591.jpg,468,831,shorts,shorts,5,summer,casual
user_92,009592,009592.jpg,468,624,shorts,shorts,5,summer,casual
user_93,009593,009593.jpg,468,263,shorts,shorts,5,summer,casual
user_94,009594,009594.jpg,468,624,shorts,shorts,5,summer,casual
user_94,009594,009594.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_95,009595,009595.jpg,468,624,shorts,shorts,5,summer,casual
user_96,009596,009596.jpg,468,624,shorts,shorts,5,summer,casual
user_96,009596,009596.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_97,009597,009597.jpg,468,624,shorts,shorts,5,summer,casual
user_98,009598,009598.jpg,468,831,shorts,shorts,5,summer,casual
user_99,009599,009599.jpg,468,624,shorts,shorts,5,summer,casual
user_0,009600,009600.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_0,009600,009600.jpg,468,624,shorts,shorts,5,summer,casual
user_1,009601,009601.jpg,468,830,shorts,shorts,5,summer,casual
user_2,009602,009602.jpg,468,624,shorts,shorts,5,summer,casual
user_3,009603,009603.jpg,468,624,shorts,shorts,5,summer,casual
user_4,009604,009604.jpg,291,516,vest dress,vest dress,5,summer,casual
user_5,009605,009605.jpg,468,625,vest dress,vest dress,5,summer,casual
user_6,009606,009606.jpg,468,826,vest dress,vest dress,5,summer,casual
user_7,009607,009607.jpg,468,830,vest dress,vest dress,5,summer,casual
user_8,009608,009608.jpg,468,624,vest dress,vest dress,5,summer,casual
user_9,009609,009609.jpg,468,624,vest dress,vest dress,5,summer,casual
user_10,009610,009610.jpg,468,624,vest dress,vest dress,5,summer,casual
user_11,009611,009611.jpg,468,830,vest dress,vest dress,5,summer,casual
user_12,009612,009612.jpg,468,625,vest dress,vest dress,5,summer,casual
user_13,009613,009613.jpg,468,718,vest dress,vest dress,5,summer,casual
user_14,009614,009614.jpg,468,624,vest dress,vest dress,5,summer,casual
user_15,009615,009615.jpg,468,832,long sleeve top,long sleeve top,5,summer,casual
user_15,009615,009615.jpg,468,832,trousers,trousers,5,summer,casual
user_16,009616,009616.jpg,289,387,skirt,skirt,5,summer,casual
user_16,009616,009616.jpg,289,387,vest,vest,5,summer,casual
user_17,009617,009617.jpg,278,387,skirt,skirt,5,summer,casual
user_17,009617,009617.jpg,278,387,vest,vest,5,summer,casual
user_18,009618,009618.jpg,288,411,skirt,skirt,5,summer,casual
user_18,009618,009618.jpg,288,411,vest,vest,5,summer,casual
user_19,009619,009619.jpg,468,625,short sleeve dress,short sleeve dress,5,summer,casual
user_20,009620,009620.jpg,468,627,long sleeve top,long sleeve top,5,summer,casual
user_21,009621,009621.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_22,009622,009622.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_23,009623,009623.jpg,468,625,long sleeve top,long sleeve top,5,summer,casual
user_24,009624,009624.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_25,009625,009625.jpg,360,640,long sleeve top,long sleeve top,5,summer,casual
user_26,009626,009626.jpg,351,468,long sleeve top,long sleeve top,5,summer,casual
user_27,009627,009627.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_28,009628,009628.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_29,009629,009629.jpg,468,624,skirt,skirt,5,summer,casual
user_29,009629,009629.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_30,009630,009630.jpg,468,625,skirt,skirt,5,summer,casual
user_30,009630,009630.jpg,468,625,long sleeve top,long sleeve top,5,summer,casual
user_31,009631,009631.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_32,009632,009632.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_33,009633,009633.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_34,009634,009634.jpg,468,531,long sleeve top,long sleeve top,5,summer,casual
user_35,009635,009635.jpg,468,624,trousers,trousers,5,summer,casual
user_35,009635,009635.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_36,009636,009636.jpg,468,833,short sleeve dress,short sleeve dress,5,summer,casual
user_37,009637,009637.jpg,288,512,shorts,shorts,5,summer,casual
user_37,009637,009637.jpg,288,512,short sleeve top,short sleeve top,5,summer,casual
user_38,009638,009638.jpg,468,700,long sleeve top,long sleeve top,5,summer,casual
user_38,009638,009638.jpg,468,700,trousers,trousers,5,summer,casual
user_39,009639,009639.jpg,281,468,short sleeve top,short sleeve top,5,summer,casual
user_39,009639,009639.jpg,281,468,trousers,trousers,5,summer,casual
user_40,009640,009640.jpg,468,624,trousers,trousers,5,summer,casual
user_41,009641,009641.jpg,468,627,long sleeve top,long sleeve top,5,summer,casual
user_41,009641,009641.jpg,468,627,trousers,trousers,5,summer,casual
user_42,009642,009642.jpg,468,631,trousers,trousers,5,summer,casual
user_43,009643,009643.jpg,468,624,trousers,trousers,5,summer,casual
user_44,009644,009644.jpg,468,624,trousers,trousers,5,summer,casual
user_45,009645,009645.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_45,009645,009645.jpg,468,624,trousers,trousers,5,summer,casual
user_46,009646,009646.jpg,351,468,trousers,trousers,5,summer,casual
user_47,009647,009647.jpg,468,624,trousers,trousers,5,summer,casual
user_48,009648,009648.jpg,468,624,trousers,trousers,5,summer,casual
user_49,009649,009649.jpg,468,624,trousers,trousers,5,summer,casual
user_50,009650,009650.jpg,384,640,short sleeve top,short sleeve top,5,summer,casual
user_50,009650,009650.jpg,384,640,trousers,trousers,5,summer,casual
user_51,009651,009651.jpg,446,596,trousers,trousers,5,summer,casual
user_52,009652,009652.jpg,468,624,trousers,trousers,5,summer,casual
user_53,009653,009653.jpg,468,624,trousers,trousers,5,summer,casual
user_54,009654,009654.jpg,281,468,short sleeve top,short sleeve top,5,summer,casual
user_54,009654,009654.jpg,281,468,trousers,trousers,5,summer,casual
user_55,009655,009655.jpg,468,833,trousers,trousers,5,summer,casual
user_56,009656,009656.jpg,468,624,trousers,trousers,5,summer,casual
user_57,009657,009657.jpg,351,468,trousers,trousers,5,summer,casual
user_58,009658,009658.jpg,468,624,trousers,trousers,5,summer,casual
user_59,009659,009659.jpg,468,631,trousers,trousers,5,summer,casual
user_60,009660,009660.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_61,009661,009661.jpg,468,629,trousers,trousers,5,summer,casual
user_61,009661,009661.jpg,468,629,short sleeve top,short sleeve top,5,summer,casual
user_62,009662,009662.jpg,468,832,trousers,trousers,5,summer,casual
user_62,009662,009662.jpg,468,832,short sleeve top,short sleeve top,5,summer,casual
user_63,009663,009663.jpg,468,624,short sleeve dress,short sleeve dress,5,summer,casual
user_64,009664,009664.jpg,468,624,short sleeve dress,short sleeve dress,5,summer,casual
user_65,009665,009665.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_66,009666,009666.jpg,351,468,short sleeve top,short sleeve top,5,summer,casual
user_67,009667,009667.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_68,009668,009668.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_69,009669,009669.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_70,009670,009670.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_71,009671,009671.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_72,009672,009672.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_73,009673,009673.jpg,468,832,short sleeve top,short sleeve top,5,summer,casual
user_74,009674,009674.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_75,009675,009675.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_76,009676,009676.jpg,468,625,short sleeve top,short sleeve top,5,summer,casual
user_77,009677,009677.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_78,009678,009678.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_79,009679,009679.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_80,009680,009680.jpg,468,826,short sleeve top,short sleeve top,5,summer,casual
user_81,009681,009681.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_82,009682,009682.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_83,009683,009683.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_84,009684,009684.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_84,009684,009684.jpg,468,624,shorts,shorts,5,summer,casual
user_85,009685,009685.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_85,009685,009685.jpg,468,624,vest dress,vest dress,5,summer,casual
user_86,009686,009686.jpg,468,833,short sleeve top,short sleeve top,5,summer,casual
user_86,009686,009686.jpg,468,833,vest dress,vest dress,5,summer,casual
user_87,009687,009687.jpg,468,831,vest dress,vest dress,5,summer,casual
user_87,009687,009687.jpg,468,831,short sleeve top,short sleeve top,5,summer,casual
user_88,009688,009688.jpg,468,631,short sleeve top,short sleeve top,5,summer,casual
user_88,009688,009688.jpg,468,631,vest dress,vest dress,5,summer,casual
user_89,009689,009689.jpg,468,624,vest dress,vest dress,5,summer,casual
user_89,009689,009689.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_90,009690,009690.jpg,468,624,vest dress,vest dress,5,summer,casual
user_90,009690,009690.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_91,009691,009691.jpg,468,631,vest dress,vest dress,5,summer,casual
user_91,009691,009691.jpg,468,631,short sleeve top,short sleeve top,5,summer,casual
user_92,009692,009692.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_92,009692,009692.jpg,468,624,vest dress,vest dress,5,summer,casual
user_93,009693,009693.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_93,009693,009693.jpg,468,624,vest dress,vest dress,5,summer,casual
user_94,009694,009694.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_94,009694,009694.jpg,468,624,vest dress,vest dress,5,summer,casual
user_95,009695,009695.jpg,468,833,vest dress,vest dress,5,summer,casual
user_95,009695,009695.jpg,468,833,short sleeve top,short sleeve top,5,summer,casual
user_96,009696,009696.jpg,468,624,vest dress,vest dress,5,summer,casual
user_96,009696,009696.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_97,009697,009697.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_97,009697,009697.jpg,468,624,vest dress,vest dress,5,summer,casual
user_98,009698,009698.jpg,468,832,vest dress,vest dress,5,summer,casual
user_98,009698,009698.jpg,468,832,short sleeve top,short sleeve top,5,summer,casual
user_99,009699,009699.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_99,009699,009699.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_99,009699,009699.jpg,468,624,vest dress,vest dress,5,summer,casual
user_0,009700,009700.jpg,263,468,short sleeve top,short sleeve top,5,summer,casual
user_0,009700,009700.jpg,263,468,vest dress,vest dress,5,summer,casual
user_1,009701,009701.jpg,468,624,trousers,trousers,5,summer,casual
user_1,009701,009701.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_2,009702,009702.jpg,468,827,short sleeve top,short sleeve top,5,summer,casual
user_2,009702,009702.jpg,468,827,trousers,trousers,5,summer,casual
user_3,009703,009703.jpg,468,625,trousers,trousers,5,summer,casual
user_4,009704,009704.jpg,468,625,trousers,trousers,5,summer,casual
user_4,009704,009704.jpg,468,625,short sleeve top,short sleeve top,5,summer,casual
user_5,009705,009705.jpg,468,625,trousers,trousers,5,summer,casual
user_5,009705,009705.jpg,468,625,long sleeve top,long sleeve top,5,summer,casual
user_6,009706,009706.jpg,468,631,skirt,skirt,5,summer,casual
user_7,009707,009707.jpg,468,625,skirt,skirt,5,summer,casual
user_8,009708,009708.jpg,468,625,skirt,skirt,5,summer,casual
user_9,009709,009709.jpg,468,624,vest dress,vest dress,5,summer,casual
user_10,009710,009710.jpg,468,833,vest dress,vest dress,5,summer,casual
user_11,009711,009711.jpg,468,482,vest dress,vest dress,5,summer,casual
user_12,009712,009712.jpg,468,624,vest dress,vest dress,5,summer,casual
user_13,009713,009713.jpg,468,831,vest dress,vest dress,5,summer,casual
user_14,009714,009714.jpg,468,624,vest dress,vest dress,5,summer,casual
user_15,009715,009715.jpg,468,624,vest dress,vest dress,5,summer,casual
user_16,009716,009716.jpg,468,832,vest dress,vest dress,5,summer,casual
user_17,009717,009717.jpg,468,624,vest dress,vest dress,5,summer,casual
user_18,009718,009718.jpg,468,1085,vest dress,vest dress,5,summer,casual
user_19,009719,009719.jpg,468,833,vest dress,vest dress,5,summer,casual
user_20,009720,009720.jpg,468,624,vest dress,vest dress,5,summer,casual
user_21,009721,009721.jpg,100,100,vest dress,vest dress,5,summer,casual
user_22,009722,009722.jpg,468,1016,vest dress,vest dress,5,summer,casual
user_23,009723,009723.jpg,468,621,skirt,skirt,5,summer,casual
user_23,009723,009723.jpg,468,621,long sleeve top,long sleeve top,5,summer,casual
user_24,009724,009724.jpg,468,698,long sleeve top,long sleeve top,5,summer,casual
user_25,009725,009725.jpg,468,831,long sleeve top,long sleeve top,5,summer,casual
user_25,009725,009725.jpg,468,831,skirt,skirt,5,summer,casual
user_26,009726,009726.jpg,468,351,skirt,skirt,5,summer,casual
user_26,009726,009726.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_27,009727,009727.jpg,468,832,skirt,skirt,5,summer,casual
user_27,009727,009727.jpg,468,832,long sleeve top,long sleeve top,5,summer,casual
user_28,009728,009728.jpg,468,624,skirt,skirt,5,summer,casual
user_28,009728,009728.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_29,009729,009729.jpg,468,832,skirt,skirt,5,summer,casual
user_29,009729,009729.jpg,468,832,long sleeve top,long sleeve top,5,summer,casual
user_30,009730,009730.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_30,009730,009730.jpg,468,624,skirt,skirt,5,summer,casual
user_31,009731,009731.jpg,468,624,skirt,skirt,5,summer,casual
user_31,009731,009731.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_31,009731,009731.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_31,009731,009731.jpg,468,624,skirt,skirt,5,summer,casual
user_32,009732,009732.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_33,009733,009733.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_34,009734,009734.jpg,624,468,skirt,skirt,5,summer,casual
user_34,009734,009734.jpg,624,468,long sleeve top,long sleeve top,5,summer,casual
user_35,009735,009735.jpg,468,624,skirt,skirt,5,summer,casual
user_35,009735,009735.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_36,009736,009736.jpg,468,351,skirt,skirt,5,summer,casual
user_36,009736,009736.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_37,009737,009737.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_38,009738,009738.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_38,009738,009738.jpg,468,624,skirt,skirt,5,summer,casual
user_39,009739,009739.jpg,468,621,long sleeve top,long sleeve top,5,summer,casual
